Project URL,Commit URL,Commit Message
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/583295108a928f2d1143b9da631cd680a256ca6b , bug# 166978 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/3edbb50c5592ef59ecfa2b2f45759b5d65e9c78c , [bug 167724] to enable finish button only when jsf capabilities configuration is not needed. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/bb89872b9f9d1bb2989b70976bb1e8fe3a16ff8c , fixed up some warnings (non-functional) 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/39c15429f9e58b194057a7a3b0f1791dc4664bfc , faces 1.2 model, translator and read test cases (write tests, extension bug and validation yet to do). 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/ef3a9aac1efa27821580dc950ceed6d8c2deefb3 , enabled textcontent reading and tests for dynamicelement.  there is still a write bug outstanding on the textcontent. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/cf09b7cf568deeae35b59761aad6b1cafe964da5 , fixed (hopefully) the problem of extension data getting removed on writes.  i say hopefully because although it now passes my basic junit tests, there are many possible scenarios that are not yet tested thoroughly. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/a421b0407174a89741f148b80efa3e37d0e4b164 , patch 1 from 154439 contributed by matthias fuessel.  adds an entity resolver to the faces config model loader resource to cause downloading of entities during model rendering from xml. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/90c05155d6e20d6b2b92680b93d449013e85606b , first round of visual/usability improvements:  - added artificial padding in rendered css boxes for margin insets (all boxes) and padding insets (table cells only) to improve visual separation.  this will be improved to have preferences and per-component driven tweaking in the future. - changed the default border color for decoration borders and table cells to lightgray from lightblue/blue - changed the line style of the decorator border to dashed from dotted. - changed the hiddenprovider so it produces a washed out grey instead of bright cyan color for hidden provider text. - changed tooltip so it only shows the tag name and is not shown during drag operations. - changed drag operations (currently canvas-only, not pallette drop) so that a tooltip is displayed when a drop target is moused over that indicates, if possible, the new previous and next siblings as well as the new parent. - changed the outputlabel to widget=true to improve selectability. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/046c59f99f134fe4b85e1f9ec8b8c07dcfb88591 , fixes problem with non-visual decorators where the minimize animation screws up when the viewport origin is not the graphical viewer origin. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/9f8412f6c0b86a51d5bb1e6598a4ca8e3abad703 , fixed possible cursor handle leak. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/7ac83c642d71b2634a8f6e751214d2dd4558db3d , tried to maximize reuse of colorconstants in the default color palettes. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/608a9ae4c9c4f54df00698dab6533fd408d6c2bd , reduced severity on the  log error when resource tree is locked during modification.  this is an interm measure.  we need to figure out why the refreshlocal is necessary. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/5268ec923b218df1617498b9079d1e2ddf111f68 , fixed deprecated javaconventions and assert apis. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/a09d20599ba4fc06df998408c63c4a23cbe212f4 , fixed up some deprecated assert and javaconventions api calls plus removed some unnecessary casts. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/070570387fde3bcdb4bb2e13198a11bcc0a3f043 , fixed deprecated assert. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/89e4424c4b74e3c64deb5d3c07af643462657c84 , fixed undocumented empty block warning. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/bb930916e87415d97cd49f127845429fced234e7 , fixed deprecated assert calls. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/738cc80e233b5bc6eaba7d2e1f798612bdd4e8dd , fix compile error that 1.4 compliance level missed! 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/961cbf0b9e7fe0547c6544e128947c5845e35419 , workaround fix for bug 171740.  fix should be removed when dependant bug is resolved. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/e01ab9bc4ec5867a3abb19fd88adaa9864d2cc56 , fix for https://bugs.eclipse.org/bugs/show_bug.cgi?id=163879.  the designerpaletteviewer now asyncexec's it's viewer refresh on the display thread. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/b816119d31db0a70969cb00b0a7b63da5d76a956 , fix for https://bugs.eclipse.org/bugs/show_bug.cgi?id=166232.  the check for unique bean names now uses appconfigmanager and doesn't make assumptions about where any particular faces config files are. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/67250aacb27cb3c546ab2a4f8aa49a304c49b598 , traps a (so far) unreproducible exception and logs it as a stop gap for https://bugs.eclipse.org/bugs/show_bug.cgi?id=170128. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/145f1f55b260ba6f78518aec89e272bad1f5efb4 , rewrote methods to find valid converters and validators so it uses the appconfigmanager now instead of a hard-coded default faces-config.xml file. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/3cd06b089120725731a5f54e3dd00a4fd7b11bbd , fix for https://bugs.eclipse.org/bugs/show_bug.cgi?id=171884.  local variable used to store the label's font so that this instance is not accidently disposed after scaling. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/94610f4a2c92f25cee81330d583113a30c9cec9b , fixed up ischild static method to make its logic flow better and added javadoc.  should have no functional impact. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/c2f5b4dc7742810cd08eb4ef9a52acdea609aad6 , [172963] replace cmannotationfiles api with emf based solution check-in includes: - replace usages of cmannotationfiles with new metadata files and apis.   usage of cmannotationfiles no supported and will now generate plugin error to log. - update to metadata ecore model to include entitygroups - added traittypes ecore model for use with metadata files - update of junits plus new tests 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/c1d8bd65ca4da04a54b72911fa7274f439876a6c , [172963] replace cmannotationfiles api with emf based solution check-in includes: - replace usages of cmannotationfiles with new metadata files and apis.   usage of cmannotationfiles no supported and will now generate plugin error to log. - update to metadata ecore model to include entitygroups - added traittypes ecore model for use with metadata files - update of junits plus new tests 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/f036efd246f6f73f76f34ea56a3256ec20f106cd , fixes + tests for nullpointer during entity query 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/a6b14593ccb6476656bc5d27569a2e9659d403af , fix for java5 language compile problem 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/e638c810e08a263d3dbc83169ccbb9c8e8331776 , fix issues with creation of elements on wrong document instance. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/b8997a6444f772022ac2275425a8a5ee8a8d2b03 , fixed the hint label on the drop strategy so it no longer resizes the canvas when the label goes outside the viewport  changed the defaultunknowntagconverter so it generates a less obnoxious visual  changed the way non-visual decorator tags are handled to protect against multiple change event refreshes for the same change. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/96d06d8c4aa26486f58cd11e1326f9c64c813e4b , some fixes for the broken edit providers for managed beans. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/7ace9782d96aec13863f505802ecb238a5f07fd6 , resolve f:loadbundle-supplied values for h:outputtext and h:outputlabel. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/611d199194b3402ef8d2fe1ffe4f992d31f203b4 , [bug 173941] validation of converter attribute is broken 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/0830b05486bdac40421739d6790a50dd112f86fa , [174707] temp fix: remove web page editor as deafult jsp/html page editor 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/220efc0f712f9649938523741e9b31dfbc2d4bd3 , tiny fix to remove extra (yet harmless) closing braces in a few places. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/999b55743742ecc91bba019fad92abd4f508cfa0 , [175977] error removing and adding jsf facets on an  imported  web project 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/fa8a58973222ff9dc21312f7ac242b7ab35cded9 , [174679] message in error log on clean install and workspace 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/1d7f565663d90314c116b9e0789ad0c9b19fb2d5 , fix for bugzilla bug 175923 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/fb48f17ec67cd41bfab12f40675f35674f01e46e , fix for floating child components toolbar broken by metadata-driven itagconverters. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/87dc0f59d6fd37dcae3fe55ab8ac85737bee90ed , fix 031207 ibuild problems - update build.properties for metadata folder, etc. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/c7543147a715b673a9bb87af86e3bb5908fd0846 , [174732] some pde errors in jsf plugins 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/e3f3bf812bf2693777ff0d1371a2684af4444523 , fix image metadata 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/18c7d6e10e93ff13a4209c5c7e6407005d6e4c00 , improve error handling while loading standard metadata files 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/f60553418664ffc72c91a8c64f9f0749152ea1a5 , fix compile problems because of taglibindex change 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/a3aec11429fa9b16b354f44b1bacc5c647ea0809 , fixed warning. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/8f64b0f0e47a0b117cb68e82e4456a80ca0d31f6 , fixed compile warnings. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/2cd5060afd26452484fe75b45b61de24eb497fad , fixed empty block warning. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/7dd8aa237bedac3782ae33326474f0088071b2ce , fixed unncessary cast warning 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/daf4e18c0b1f1ce9603b45a75869054c7aeaeb27 , fixed missing serialuid warning. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/0eab656e753b633507151468362ecd0fa674a4db , fixed unnecessary cast warning. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/d90530afb1e9347c24d2cd08523a884963d6de13 , fixed unnecessary else clause warning. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/d085c4ca519924911050c1560389d95483d303f3 , fixed empty block warning. added logging in place of exception suppression. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/4c3a58ca6361f8f8865a3b44e4f10e67b3f515de , fixed some javadoc warnings. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/834899d35de6d23683ebe2c9e5c0905bae1a783e , fixed some docs. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/8f49f584c8923f3353dab965ebfbc4adad2f1211 , fixed missing import. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/eff82f79a9a1aa9c6b28f4db82c0127414033ecc , changed over f:loadbundle variable support to use the sybase loadbundleutil to find the bundle:  - moved loadbundleutil from jsf.common.ui to jsf.core - changed code over to use loadbundleutil - added regression test for https://bugs.eclipse.org/bugs/show_bug.cgi?id=144525 solved indirectly with this fix. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/c6ea3f003704a98ef0d85621563a41dccdcd020d , [178851] content assist for attribute value not working anymore   plus fix for converterid and validatorid content assist/validation 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/be679ac4e8eb1453a2b399cdf1604a1deb0ddec6 , fix javadoc spelling mistake. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/13c13235fa8ad5de0e46e8305e161134edb74580 , [142056] jsf library referenced in a web project does not act as true reference [156784] jsf library references are not stored in the project .settings folder [164165] exception logged on deploy flag change in jsf library [178291] jsf library jars not copied when project location is not default [154573] the facesservlet class name is hardcoded to javax.faces.webapp.facesservlet facet install page ui cleanup removed jsf library reference page - must now java build path + j2ee module dependencies new wizard: new jsf library --> jsf library 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/8a382857aa8960b8eb5e2c69faa8073c370dba67 , fix for facet install when registry is new 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/b3e5ba69fe914ae330c6fb4a51088eb1e56228db , fix for https://bugs.eclipse.org/bugs/show_bug.cgi?id=180072. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/bd4e833d3105acecb354eedecebb21bfad4972f5 , bug# 181279. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/ef6611b6d43324653e06e1e142045ce173abddee , fix to bug where upgrade flag was always being set in status if migration operation ran. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/9a0a31fb8fa3377d8a2011d62d70afe9be825fd4 , patch contibuted by eric norman in https://bugs.eclipse.org/bugs/show_bug.cgi?id=180569. 
https://github.com/eclipse/webtools.jsf , https://github.com/eclipse/webtools.jsf/commit/642cb094db2a784d1ea56f6252c7bb46e3ce4dc8 , switched using the workbench syncexec instead of the default thread sync exec. 
